Virtual User Script started at: 16.01.2023 0:34:48	[MsgId: MMSG-15967]
Notify: Next row for parameter password = 6 [table  = password].	[MsgId: MMSG-13876]
Notify: Getting new value for parameter 'password': table = '..\Parameters (Web Tours)\Users.dat' column = '1' row = '6'.	[MsgId: MMSG-13877]
Starting action BuyTicketNoPay.	[MsgId: MMSG-15919]
BuyTicketNoPay.c(3): Notify: Transaction "UC3_BuyTicketNoPay" started.	[MsgId: MMSG-16999]
BuyTicketNoPay.c(5): Notify: Transaction "open_site" started.	[MsgId: MMSG-16999]
BuyTicketNoPay.c(7): web_add_auto_header("Sec-Fetch-Site") started  	[MsgId: MMSG-26355]
BuyTicketNoPay.c(7): web_add_auto_header("Sec-Fetch-Site") was successful  	[MsgId: MMSG-26392]
BuyTicketNoPay.c(10): web_add_auto_header("Sec-Fetch-Dest") started  	[MsgId: MMSG-26355]
BuyTicketNoPay.c(10): web_add_auto_header("Sec-Fetch-Dest") was successful  	[MsgId: MMSG-26392]
BuyTicketNoPay.c(13): web_add_auto_header("Sec-Fetch-Mode") started  	[MsgId: MMSG-26355]
BuyTicketNoPay.c(13): web_add_auto_header("Sec-Fetch-Mode") was successful  	[MsgId: MMSG-26392]
BuyTicketNoPay.c(16): web_add_header("Sec-Fetch-User") started  	[MsgId: MMSG-26355]
BuyTicketNoPay.c(16): web_add_header("Sec-Fetch-User") was successful  	[MsgId: MMSG-26392]
BuyTicketNoPay.c(19): web_add_header("Upgrade-Insecure-Requests") started  	[MsgId: MMSG-26355]
BuyTicketNoPay.c(19): web_add_header("Upgrade-Insecure-Requests") was successful  	[MsgId: MMSG-26392]
BuyTicketNoPay.c(22): web_add_header("sec-ch-ua") started  	[MsgId: MMSG-26355]
BuyTicketNoPay.c(22): web_add_header("sec-ch-ua") was successful  	[MsgId: MMSG-26392]
BuyTicketNoPay.c(25): web_add_header("sec-ch-ua-mobile") started  	[MsgId: MMSG-26355]
BuyTicketNoPay.c(25): web_add_header("sec-ch-ua-mobile") was successful  	[MsgId: MMSG-26392]
BuyTicketNoPay.c(28): web_add_header("sec-ch-ua-platform") started  	[MsgId: MMSG-26355]
BuyTicketNoPay.c(28): web_add_header("sec-ch-ua-platform") was successful  	[MsgId: MMSG-26392]
BuyTicketNoPay.c(44): web_reg_save_param started  	[MsgId: MMSG-26355]
BuyTicketNoPay.c(44): Registering web_reg_save_param was successful  	[MsgId: MMSG-26390]
BuyTicketNoPay.c(49): web_url("WebTours") started  	[MsgId: MMSG-26355]
BuyTicketNoPay.c(49): t=1405468ms: 298-byte response headers for "http://localhost:1080/WebTours/" (RelFrameId=1, Internal ID=417)
BuyTicketNoPay.c(49):     HTTP/1.1 200 OK\r\n
BuyTicketNoPay.c(49):     Date: Sun, 15 Jan 2023 21:58:13 GMT\r\n
BuyTicketNoPay.c(49):     Server: Apache/2.2.21 (Win32)\r\n
BuyTicketNoPay.c(49):     Last-Modified: Sat, 17 Dec 2022 23:02:30 GMT\r\n
BuyTicketNoPay.c(49):     ETag: "10000000062c0-16e-5f00e14b1ea17"\r\n
BuyTicketNoPay.c(49):     Accept-Ranges: bytes\r\n
BuyTicketNoPay.c(49):     Content-Length: 366\r\n
BuyTicketNoPay.c(49):     Keep-Alive: timeout=5, max=100\r\n
BuyTicketNoPay.c(49):     Connection: Keep-Alive\r\n
BuyTicketNoPay.c(49):     Content-Type: text/html\r\n
BuyTicketNoPay.c(49):     \r\n
BuyTicketNoPay.c(49): t=1405468ms: 366-byte response body for "http://localhost:1080/WebTours/" (RelFrameId=1, Internal ID=417)
BuyTicketNoPay.c(49):     <HTML>\n
BuyTicketNoPay.c(49):     <HEAD>\n
BuyTicketNoPay.c(49):     <title>Web Tours</title>\n
BuyTicketNoPay.c(49):     <frameset rows = "65,*" border="1" bordercolor="#E0E7F1">\n
BuyTicketNoPay.c(49):     <frame name="header" src="header.html" scrolling="no" noresize="noresize" marginheight="2"
BuyTicketNoPay.c(49):      marginwidth="2"/>\n
BuyTicketNoPay.c(49):     <frame name="body" src="/cgi-bin/welcome.pl?signOff=true" scrolling="auto" noresize="nores
BuyTicketNoPay.c(49):     ize" marginheight="2" marginwidth="2" />\n
BuyTicketNoPay.c(49):     </frameset>\n
BuyTicketNoPay.c(49):     </HEAD>\n
BuyTicketNoPay.c(49):     </HTML>\n
BuyTicketNoPay.c(49):     \n
BuyTicketNoPay.c(49): Detected non-resource "http://localhost:1080/WebTours/header.html" in "http://localhost:1080/WebTours/"  	[MsgId: MMSG-26574]
BuyTicketNoPay.c(49): Detected non-resource "http://localhost:1080/cgi-bin/welcome.pl?signOff=true" in "http://localhost:1080/WebTours/"  	[MsgId: MMSG-26574]
BuyTicketNoPay.c(49): t=1405470ms: 298-byte response headers for "http://localhost:1080/WebTours/header.html" (RelFrameId=1.1, Internal ID=418)
BuyTicketNoPay.c(49):     HTTP/1.1 200 OK\r\n
BuyTicketNoPay.c(49):     Date: Sun, 15 Jan 2023 21:58:13 GMT\r\n
BuyTicketNoPay.c(49):     Server: Apache/2.2.21 (Win32)\r\n
BuyTicketNoPay.c(49):     Last-Modified: Sat, 17 Dec 2022 23:02:30 GMT\r\n
BuyTicketNoPay.c(49):     ETag: "10000000062be-2c6-5f00e14b1b367"\r\n
BuyTicketNoPay.c(49):     Accept-Ranges: bytes\r\n
BuyTicketNoPay.c(49):     Content-Length: 710\r\n
BuyTicketNoPay.c(49):     Keep-Alive: timeout=5, max=100\r\n
BuyTicketNoPay.c(49):     Connection: Keep-Alive\r\n
BuyTicketNoPay.c(49):     Content-Type: text/html\r\n
BuyTicketNoPay.c(49):     \r\n
BuyTicketNoPay.c(49): t=1405471ms: 710-byte response body for "http://localhost:1080/WebTours/header.html" (RelFrameId=1.1, Internal ID=418)
BuyTicketNoPay.c(49):     <!DOCTYPE html>\n
BuyTicketNoPay.c(49):     <HTML xmlns="http://www.w3.org/1999/xhtml">\n
BuyTicketNoPay.c(49):     <HEAD></HEAD>\n
BuyTicketNoPay.c(49):     <BODY bgcolor="#003366" leftmargin="0" marginheight="0" marginwidth="0" topmargin="0">\n
BuyTicketNoPay.c(49):     \t\t&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&n
BuyTicketNoPay.c(49):     bsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; \n
BuyTicketNoPay.c(49):     \t\t<table width="100%" border="0" cellspacing="0" cellpadding="0">\n
BuyTicketNoPay.c(49):     \t\t\t<tr>\n
BuyTicketNoPay.c(49):     \t\t\t\t<td align="left" valign="middle" width="50%"><img src="images/hp_logo.png" alt="" 
BuyTicketNoPay.c(49):     height="45" width="69" align="absmiddle" border="0"/><img src="images/webtours.png" alt=""
BuyTicketNoPay.c(49):      height="45" width="130" align="absmiddle" border="0"/></td>\n
BuyTicketNoPay.c(49):     \t\t\t\t<td align="right"></td>\n
BuyTicketNoPay.c(49):     \t\t\t\t<td></td>\n
BuyTicketNoPay.c(49):     \t\t\t</tr>\n
BuyTicketNoPay.c(49):     \t\t</table>\n
BuyTicketNoPay.c(49):     \t</BODY>\n
BuyTicketNoPay.c(49):     </HTML>
BuyTicketNoPay.c(49): Found resource "http://localhost:1080/WebTours/images/hp_logo.png" in HTML "http://localhost:1080/WebTours/header.html"  	[MsgId: MMSG-26659]
BuyTicketNoPay.c(49): Found resource "http://localhost:1080/WebTours/images/webtours.png" in HTML "http://localhost:1080/WebTours/header.html"  	[MsgId: MMSG-26659]
BuyTicketNoPay.c(49): t=1405472ms: 297-byte response headers for "http://localhost:1080/WebTours/images/hp_logo.png" (RelFrameId=, Internal ID=420)
BuyTicketNoPay.c(49):     HTTP/1.1 200 OK\r\n
BuyTicketNoPay.c(49):     Date: Sun, 15 Jan 2023 21:58:13 GMT\r\n
BuyTicketNoPay.c(49):     Server: Apache/2.2.21 (Win32)\r\n
BuyTicketNoPay.c(49):     Last-Modified: Sat, 17 Dec 2022 23:02:31 GMT\r\n
BuyTicketNoPay.c(49):     ETag: "10000000062d7-259-5f00e14b43579"\r\n
BuyTicketNoPay.c(49):     Accept-Ranges: bytes\r\n
BuyTicketNoPay.c(49):     Content-Length: 601\r\n
BuyTicketNoPay.c(49):     Keep-Alive: timeout=5, max=99\r\n
BuyTicketNoPay.c(49):     Connection: Keep-Alive\r\n
BuyTicketNoPay.c(49):     Content-Type: image/png\r\n
BuyTicketNoPay.c(49):     \r\n
BuyTicketNoPay.c(49): t=1405473ms: 601-byte response body for "http://localhost:1080/WebTours/images/hp_logo.png" (RelFrameId=, Internal ID=420)
BuyTicketNoPay.c(49): t=1405473ms: 300-byte response headers for "http://localhost:1080/WebTours/images/webtours.png" (RelFrameId=, Internal ID=421)
BuyTicketNoPay.c(49):     HTTP/1.1 200 OK\r\n
BuyTicketNoPay.c(49):     Date: Sun, 15 Jan 2023 21:58:13 GMT\r\n
BuyTicketNoPay.c(49):     Server: Apache/2.2.21 (Win32)\r\n
BuyTicketNoPay.c(49):     Last-Modified: Sat, 17 Dec 2022 23:02:31 GMT\r\n
BuyTicketNoPay.c(49):     ETag: "10000000062e3-105b-5f00e14b55a70"\r\n
BuyTicketNoPay.c(49):     Accept-Ranges: bytes\r\n
BuyTicketNoPay.c(49):     Content-Length: 4187\r\n
BuyTicketNoPay.c(49):     Keep-Alive: timeout=5, max=100\r\n
BuyTicketNoPay.c(49):     Connection: Keep-Alive\r\n
BuyTicketNoPay.c(49):     Content-Type: image/png\r\n
BuyTicketNoPay.c(49):     \r\n
BuyTicketNoPay.c(49): t=1405473ms: 4187-byte response body for "http://localhost:1080/WebTours/images/webtours.png" (RelFrameId=, Internal ID=421)
BuyTicketNoPay.c(49): t=1405499ms: 328-byte response headers for "http://localhost:1080/cgi-bin/welcome.pl?signOff=true" (RelFrameId=1.2, Internal ID=419)
BuyTicketNoPay.c(49):     HTTP/1.1 200 OK\r\n
BuyTicketNoPay.c(49):     Date: Sun, 15 Jan 2023 21:58:13 GMT\r\n
BuyTicketNoPay.c(49):     Server: Apache/2.2.21 (Win32)\r\n
BuyTicketNoPay.c(49):     Set-Cookie: MSO=SID&1673819894; path=/\r\n
BuyTicketNoPay.c(49):     Set-Cookie: MTUserInfo=; path=/; expires=Sat, 14-Jan-2023 21:58:14 GMT\r\n
BuyTicketNoPay.c(49):     Keep-Alive: timeout=5, max=100\r\n
BuyTicketNoPay.c(49):     Connection: Keep-Alive\r\n
BuyTicketNoPay.c(49):     Transfer-Encoding: chunked\r\n
BuyTicketNoPay.c(49):     Content-Type: text/html; charset=ISO-8859-1\r\n
BuyTicketNoPay.c(49):     \r\n
BuyTicketNoPay.c(49): t=1405499ms: 5-byte chunked response overhead for "http://localhost:1080/cgi-bin/welcome.pl?signOff=true" (RelFrameId=1.2, Internal ID=419)
BuyTicketNoPay.c(49):     2ae\r\n
BuyTicketNoPay.c(49): t=1405499ms: 7-byte chunked response overhead for "http://localhost:1080/cgi-bin/welcome.pl?signOff=true" (RelFrameId=1.2, Internal ID=419)
BuyTicketNoPay.c(49):     \r\n
BuyTicketNoPay.c(49):     0\r\n
BuyTicketNoPay.c(49):     \r\n
BuyTicketNoPay.c(49): t=1405499ms: 686-byte chunked response body for "http://localhost:1080/cgi-bin/welcome.pl?signOff=true" (RelFrameId=1.2, Internal ID=419)
BuyTicketNoPay.c(49):     <!-- \n
BuyTicketNoPay.c(49):      A Session ID has been created and loaded into a cookie called MSO.\n
BuyTicketNoPay.c(49):      Also, the server options have been loaded into the cookie called\n
BuyTicketNoPay.c(49):      MSO as well.  The server options can be set via the Admin page.\n
BuyTicketNoPay.c(49):      --->\n
BuyTicketNoPay.c(49):     \n
BuyTicketNoPay.c(49):     <html>\n
BuyTicketNoPay.c(49):     <title>Web Tours</title>\n
BuyTicketNoPay.c(49):        <!-- Frame Set -->\n
BuyTicketNoPay.c(49):        <frameset cols="160,*" border="1" frameborder="1">\n
BuyTicketNoPay.c(49):           <!-- Navigation Frame -->\n
BuyTicketNoPay.c(49):           <frame src="nav.pl?in=home" name="navbar" marginheight="2" marginwidth="2" \n
BuyTicketNoPay.c(49):                 noresize="noresize" scrolling="auto"/>\n
BuyTicketNoPay.c(49):           <!-- Home Frame -->\n
BuyTicketNoPay.c(49):           <frame src="/WebTours/home.html" name="info" marginheight="2" marginwidth="2" \n
BuyTicketNoPay.c(49):                 noresize="noresize" scrolling="auto"/>\n
BuyTicketNoPay.c(49):        </frameset>\n
BuyTicketNoPay.c(49):     </html>\n
BuyTicketNoPay.c(49):     \n
BuyTicketNoPay.c(49):     </body>\n
BuyTicketNoPay.c(49):     </html>
BuyTicketNoPay.c(49): Detected non-resource "http://localhost:1080/cgi-bin/nav.pl?in=home" in "http://localhost:1080/cgi-bin/welcome.pl?signOff=true"  	[MsgId: MMSG-26574]
BuyTicketNoPay.c(49): Detected non-resource "http://localhost:1080/WebTours/home.html" in "http://localhost:1080/cgi-bin/welcome.pl?signOff=true"  	[MsgId: MMSG-26574]
BuyTicketNoPay.c(49): t=1405501ms: 298-byte response headers for "http://localhost:1080/WebTours/home.html" (RelFrameId=1.2.2, Internal ID=423)
BuyTicketNoPay.c(49):     HTTP/1.1 200 OK\r\n
BuyTicketNoPay.c(49):     Date: Sun, 15 Jan 2023 21:58:14 GMT\r\n
BuyTicketNoPay.c(49):     Server: Apache/2.2.21 (Win32)\r\n
BuyTicketNoPay.c(49):     Last-Modified: Sat, 17 Dec 2022 23:02:30 GMT\r\n
BuyTicketNoPay.c(49):     ETag: "10000000062bf-551-5f00e14b1cebe"\r\n
BuyTicketNoPay.c(49):     Accept-Ranges: bytes\r\n
BuyTicketNoPay.c(49):     Content-Length: 1361\r\n
BuyTicketNoPay.c(49):     Keep-Alive: timeout=5, max=99\r\n
BuyTicketNoPay.c(49):     Connection: Keep-Alive\r\n
BuyTicketNoPay.c(49):     Content-Type: text/html\r\n
BuyTicketNoPay.c(49):     \r\n
BuyTicketNoPay.c(49): t=1405501ms: 1361-byte response body for "http://localhost:1080/WebTours/home.html" (RelFrameId=1.2.2, Internal ID=423)
BuyTicketNoPay.c(49):     <HTML>\n
BuyTicketNoPay.c(49):     <HEAD>\n
BuyTicketNoPay.c(49):     \t<title>Web Tours</title>\n
BuyTicketNoPay.c(49):     </HEAD>\n
BuyTicketNoPay.c(49):     <style>\n
BuyTicketNoPay.c(49):     \tblockquote {font-family: tahoma; font-size : 10pt}\n
BuyTicketNoPay.c(49):     \tH1 {font-family: tahoma; font-size : 22pt; color: #003366}\n
BuyTicketNoPay.c(49):     \tsmall {font-family: tahoma; font-size : 8pt}\n
BuyTicketNoPay.c(49):     \tH3{font-family: tahoma; font-size : 10pt; color: black}\n
BuyTicketNoPay.c(49):     \tA {FONT-WEIGHT: bold; FONT-SIZE: 10pt; COLOR: black; FONT-FAMILY: Tahoma; TEXT-DECORATIO
BuyTicketNoPay.c(49):     N: none}\n
BuyTicketNoPay.c(49):     \tA:hover{ FONT-WEIGHT: bold; FONT-SIZE: 10pt; COLOR: #993333; FONT-FAMILY: Tahoma;TEXT-DE
BuyTicketNoPay.c(49):     CORATION: underline}\n
BuyTicketNoPay.c(49):     \tTD {font-family: tahoma; font-size : 10pt; color: black}\n
BuyTicketNoPay.c(49):     </style>\n
BuyTicketNoPay.c(49):     <body bgcolor="#e0e7f1">\n
BuyTicketNoPay.c(49):     <BR/>\n
BuyTicketNoPay.c(49):     <BR/>\n
BuyTicketNoPay.c(49):     <BR/>\n
BuyTicketNoPay.c(49):     <br/>\n
BuyTicketNoPay.c(49):     <table border="0">\n
BuyTicketNoPay.c(49):     <tr><td></td></tr>\n
BuyTicketNoPay.c(49):     <TR><TD></TD></TR>\n
BuyTicketNoPay.c(49):     <TR><TD>\n
BuyTicketNoPay.c(49):     <blockquote>\n
BuyTicketNoPay.c(49):     <H1><b>Web Tours</b></H1>\n
BuyTicketNoPay.c(49):     Welcome to the Web Tours site.\n
BuyTicketNoPay.c(49):     <br/>\n
BuyTicketNoPay.c(49):     To make reservations,please enter your account information to the left.\n
BuyTicketNoPay.c(49):     <br/>\n
BuyTicketNoPay.c(49):     If you haven't registered yet, <A href="/cgi-bin/login.pl?username=&amp;password=&amp;getI
BuyTicketNoPay.c(49):     nfo=true" ><B>sign up now</B></A> to get access to all our resources.\n
BuyTicketNoPay.c(49):     <br/>\n
BuyTicketNoPay.c(49):     To configure the server options, use <A href="/cgi-bin/admin.pl" target="body" ><b>adminis
BuyTicketNoPay.c(49):     tration</b></A> link.\n
BuyTicketNoPay.c(49):     <br/><br/><br/><br/><br/><br/>\n
BuyTicketNoPay.c(49):     <br/><small>\n
BuyTicketNoPay.c(49):     This product uses parts of the SMT Kernel, Copyright (c) 1991-99 <A href="http://www.imati
BuyTicketNoPay.c(49):     x.com" target="new"><B><small>iMatix Corporation</small></B></A> \n
BuyTicketNoPay.c(49):     </small>\n
BuyTicketNoPay.c(49):     </blockquote></TD>\n
BuyTicketNoPay.c(49):     <TD></TD></TR>\n
BuyTicketNoPay.c(49):     </table>\n
BuyTicketNoPay.c(49):     </body>\n
BuyTicketNoPay.c(49):     </HTML>\n
BuyTicketNoPay.c(49): t=1405528ms: 255-byte response headers for "http://localhost:1080/cgi-bin/nav.pl?in=home" (RelFrameId=1.2.1, Internal ID=422)
BuyTicketNoPay.c(49):     HTTP/1.1 200 OK\r\n
BuyTicketNoPay.c(49):     Date: Sun, 15 Jan 2023 21:58:14 GMT\r\n
BuyTicketNoPay.c(49):     Server: Apache/2.2.21 (Win32)\r\n
BuyTicketNoPay.c(49):     Expires: Sat, 14 Jan 2023 21:58:14 GMT\r\n
BuyTicketNoPay.c(49):     Keep-Alive: timeout=5, max=98\r\n
BuyTicketNoPay.c(49):     Connection: Keep-Alive\r\n
BuyTicketNoPay.c(49):     Transfer-Encoding: chunked\r\n
BuyTicketNoPay.c(49):     Content-Type: text/html; charset=ISO-8859-1\r\n
BuyTicketNoPay.c(49):     \r\n
BuyTicketNoPay.c(49): t=1405528ms: 5-byte chunked response overhead for "http://localhost:1080/cgi-bin/nav.pl?in=home" (RelFrameId=1.2.1, Internal ID=422)
BuyTicketNoPay.c(49):     5d1\r\n
BuyTicketNoPay.c(49): t=1405528ms: 7-byte chunked response overhead for "http://localhost:1080/cgi-bin/nav.pl?in=home" (RelFrameId=1.2.1, Internal ID=422)
BuyTicketNoPay.c(49):     \r\n
BuyTicketNoPay.c(49):     0\r\n
BuyTicketNoPay.c(49):     \r\n
BuyTicketNoPay.c(49): t=1405528ms: 1489-byte chunked response body for "http://localhost:1080/cgi-bin/nav.pl?in=home" (RelFrameId=1.2.1, Internal ID=422)
BuyTicketNoPay.c(49):     <!DOCTYPE html\n
BuyTicketNoPay.c(49):     \tPUBLIC "-//W3C//DTD XHTML 1.0 Transitional//EN"\n
BuyTicketNoPay.c(49):     \t "http://www.w3.org/TR/xhtml1/DTD/xhtml1-transitional.dtd">\n
BuyTicketNoPay.c(49):     <html xmlns="http://www.w3.org/1999/xhtml" lang="en-US" xml:lang="en-US">\n
BuyTicketNoPay.c(49):     <head>\n
BuyTicketNoPay.c(49):     <title>Web Tours Navigation Bar</title>\n
BuyTicketNoPay.c(49):     <meta http-equiv="Content-Type" content="text/html; charset=iso-8859-1" />\n
BuyTicketNoPay.c(49):     </head>\n
BuyTicketNoPay.c(49):     <body bgcolor="#E0E7F1">\n
BuyTicketNoPay.c(49):     <style>\n
BuyTicketNoPay.c(49):     blockquote {font-family: tahoma; font-size : 10pt}\n
BuyTicketNoPay.c(49):     H1 {font-family: tahoma; font-size : 22pt; color: #993333}\n
BuyTicketNoPay.c(49):     H3 {font-family: tahoma; font-size : 10pt; color: black}\n
BuyTicketNoPay.c(49):     small {font-family: tahoma; font-size : 8pt}\n
BuyTicketNoPay.c(49):     </style>\n
BuyTicketNoPay.c(49):     <form method="post" action="/cgi-bin/login.pl" target="body">\n
BuyTicketNoPay.c(49):     <input type="hidden" name="userSession" value="135586.868691778zQHtctQpffiDDDDDtVitfptQHDf
BuyTicketNoPay.c(49):     "/>\n
BuyTicketNoPay.c(49):     <table border="0"><tr><td>&nbsp;</td>\n
BuyTicketNoPay.c(49):     <td>&nbsp;</td></tr>\n
BuyTicketNoPay.c(49):     <tr><td>&nbsp;</td>\n
BuyTicketNoPay.c(49):     <td>&nbsp;</td></tr>\n
BuyTicketNoPay.c(49):     <tr><td>&nbsp;</td>\n
BuyTicketNoPay.c(49):     <td><small>&nbsp;Username</small></td></tr>\n
BuyTicketNoPay.c(49):     <tr><td>&nbsp;</td>\n
BuyTicketNoPay.c(49):     <td><input type="text" name="username" value="" size="14" maxlength="14"/></td></tr>\n
BuyTicketNoPay.c(49):     <tr><td>&nbsp;</td>\n
BuyTicketNoPay.c(49):     <td><small>&nbsp;Password</small></td>\n
BuyTicketNoPay.c(49):     <tr><td>&nbsp;</td>\n
BuyTicketNoPay.c(49):     <td><input type="password" name="password" value="" size="14" maxlength="14"/></td></tr>\n
BuyTicketNoPay.c(49):     <tr><td>&nbsp;</td>\n
BuyTicketNoPay.c(49):     <td>&nbsp;</td></tr>\n
BuyTicketNoPay.c(49):     <tr><td>&nbsp;</td>\n
BuyTicketNoPay.c(49):     <td><input type="image" name="login" value="Login" alt="Login" border="1" \n
BuyTicketNoPay.c(49):     src="/WebTours/images/mer_login.gif"/></td></tr>\n
BuyTicketNoPay.c(49):     <tr><td>&nbsp;</td><td>&nbsp;</td></tr>\n
BuyTicketNoPay.c(49):     </table><input type="hidden" name="JSFormSubmit" value="off"/>\n
BuyTicketNoPay.c(49):     </form>\n
BuyTicketNoPay.c(49):     \n
BuyTicketNoPay.c(49):     </body>\n
BuyTicketNoPay.c(49):     </html>\n
BuyTicketNoPay.c(49): Notify: Saving Parameter "userSession = 135586.868691778zQHtctQpffiDDDDDtVitfptQHDf".	[MsgId: MMSG-13798]
BuyTicketNoPay.c(49): Found resource "http://localhost:1080/WebTours/images/mer_login.gif" in HTML "http://localhost:1080/cgi-bin/nav.pl?in=home"  	[MsgId: MMSG-26659]
BuyTicketNoPay.c(49): t=1405530ms: 297-byte response headers for "http://localhost:1080/WebTours/images/mer_login.gif" (RelFrameId=, Internal ID=424)
BuyTicketNoPay.c(49):     HTTP/1.1 200 OK\r\n
